timestamp,open,high,low,close,volume
2025-07-07,1.36537,1.36582,1.35761,1.36251,0
2025-07-05,1.36478,1.36485,1.36478,1.36485,0
2025-07-04,1.36586,1.36818,1.3634,1.36442,0
2025-07-03,1.3637,1.36754,1.35888,1.36552,0
2025-07-02,1.37459,1.37529,1.35656,1.36351,0
2025-07-01,1.37306,1.37887,1.3705,1.37476,0
2025-06-30,1.3724,1.37406,1.3676,1.37344,0
2025-06-28,1.37229,1.37229,1.37115,1.37115,0
2025-06-27,1.37287,1.3751,1.36851,1.37236,0
2025-06-26,1.36696,1.37703,1.36577,1.37278,0
2025-06-25,1.36097,1.36711,1.35921,1.36647,0
2025-06-24,1.3513,1.36478,1.3513,1.36156,0
2025-06-23,1.34282,1.35302,1.3372,1.35245,0
2025-06-21,1.34481,1.34545,1.3428,1.3428,0
2025-06-20,1.34599,1.351,1.34421,1.34488,0
2025-06-19,1.34463,1.34706,1.33838,1.34677,0
2025-06-18,1.34347,1.3476,1.34021,1.34214,0
2025-06-17,1.35853,1.35929,1.34156,1.34288,0
2025-06-16,1.35579,1.3621,1.35356,1.35785,0
2025-06-14,1.35685,1.35726,1.35685,1.35726,0
2025-06-13,1.36236,1.36312,1.35201,1.3563,0
2025-06-12,1.35593,1.36216,1.35247,1.36136,0
2025-06-11,1.34996,1.35658,1.34649,1.35474,0
2025-06-10,1.3554,1.35647,1.3458,1.35,0
2025-06-09,1.35373,1.35799,1.35259,1.35518,0
2025-06-07,1.35285,1.35285,1.35253,1.35253,0
2025-06-06,1.35849,1.35853,1.35084,1.35274,0
2025-06-05,1.35544,1.36156,1.35413,1.35717,0
2025-06-04,1.35183,1.35796,1.35024,1.35544,0
2025-06-03,1.35419,1.3559,1.34944,1.35186,0
