timestamp,open,high,low,close,volume
2025-06-23,2.08541,2.09876,2.08306,2.0967,0
2025-06-20,2.07827,2.08727,2.07633,2.08498,0
2025-06-19,2.06177,2.08321,2.06085,2.07827,0
2025-06-18,2.07227,2.07538,2.0589,2.06227,0
2025-06-17,2.07978,2.08502,2.06956,2.07249,0
2025-06-16,2.08807,2.09319,2.0772,2.07977,0
2025-06-13,2.08433,2.10009,2.08306,2.09211,0
2025-06-12,2.08319,2.0945,2.08006,2.08428,0
2025-06-11,2.06848,2.08426,2.06694,2.08331,0
2025-06-10,2.07877,2.08125,2.06645,2.06868,0
2025-06-09,2.08144,2.08344,2.07581,2.07887,0
2025-06-06,2.0869,2.0895,2.08115,2.08312,0
2025-06-05,2.08695,2.0886,2.0809,2.08691,0
2025-06-04,2.08956,2.09654,2.08334,2.08739,0
2025-06-03,2.08655,2.09653,2.08467,2.08956,0
2025-06-02,2.09073,2.09255,2.08265,2.08557,0
2025-05-30,2.09302,2.10174,2.08929,2.092,0
2025-05-29,2.09558,2.0969,2.08767,2.09348,0
2025-05-28,2.09584,2.10061,2.09182,2.09604,0
2025-05-27,2.08985,2.10344,2.08872,2.09527,0
2025-05-26,2.08368,2.09207,2.07825,2.08984,0
2025-05-23,2.09288,2.09672,2.08188,2.08467,0
2025-05-22,2.08432,2.0952,2.07943,2.09277,0
2025-05-21,2.08429,2.08645,2.07835,2.08438,0
2025-05-20,2.0686,2.09014,2.06759,2.08367,0
2025-05-19,2.07234,2.0812,2.06542,2.0686,0
2025-05-16,2.0764,2.08168,2.06908,2.07419,0
2025-05-15,2.06169,2.07949,2.05641,2.07638,0
2025-05-14,2.05592,2.06614,2.05158,2.06103,0
2025-05-13,2.06665,2.0715,2.05098,2.05649,0
2025-05-12,2.06603,2.07395,2.05322,2.06684,0
2025-05-09,2.06949,2.07647,2.06463,2.07447,0
2025-05-08,2.06819,2.0786,2.06202,2.06943,0
2025-05-07,2.05996,2.07064,2.04824,2.06746,0
2025-05-06,2.05523,2.07142,2.05405,2.05968,0
2025-05-05,2.05624,2.06144,2.04792,2.055,0
2025-05-02,2.07842,2.08154,2.05641,2.05889,0
2025-05-01,2.08076,2.08887,2.0712,2.07833,0
2025-04-30,2.09856,2.10096,2.07852,2.0812,0
2025-04-29,2.08929,2.10294,2.08378,2.09857,0
2025-04-28,2.07751,2.09188,2.07679,2.08937,0
2025-04-25,2.07935,2.08866,2.07067,2.0818,0
2025-04-24,2.0824,2.09123,2.07742,2.07937,0
2025-04-23,2.08532,2.08868,2.06796,2.0826,0
2025-04-22,2.08576,2.09649,2.08128,2.08559,0
2025-04-21,2.08276,2.09113,2.07952,2.08576,0
2025-04-18,2.07591,2.08598,2.07345,2.08518,0
2025-04-17,2.07807,2.08839,2.07158,2.07598,0
2025-04-16,2.08618,2.09326,2.07112,2.07793,0
2025-04-15,2.08434,2.08712,2.07144,2.08641,0
2025-04-14,2.07795,2.09185,2.07178,2.0841,0
2025-04-11,2.08205,2.11169,2.07522,2.08087,0
2025-04-10,2.08206,2.09789,2.07254,2.08206,0
2025-04-09,2.14467,2.16008,2.07701,2.08258,0
2025-04-08,2.12349,2.14788,2.10066,2.14449,0
2025-04-07,2.13787,2.16457,2.09216,2.12355,0
2025-04-04,2.07012,2.15,2.06747,2.13347,0
2025-04-03,2.07565,2.0848,2.06138,2.07009,0
2025-04-02,2.05824,2.07751,2.04766,2.07544,0
2025-04-01,2.06718,2.0734,2.0565,2.05821,0
2025-03-31,2.05841,2.07758,2.05762,2.06718,0
2025-03-28,2.05461,2.06089,2.05238,2.05832,0
2025-03-27,2.04538,2.05779,2.04496,2.05455,0
2025-03-26,2.05318,2.05897,2.03887,2.04535,0
2025-03-25,2.05526,2.05673,2.0479,2.05319,0
2025-03-24,2.05613,2.06027,2.05285,2.05571,0
2025-03-21,2.05816,2.06285,2.05359,2.05957,0
2025-03-20,2.04492,2.06492,2.04399,2.05807,0
2025-03-19,2.04388,2.05094,2.04094,2.04469,0
2025-03-18,2.0339,2.04565,2.03242,2.04373,0
2025-03-17,2.04317,2.04575,2.03261,2.03377,0
2025-03-14,2.06032,2.06238,2.04229,2.04526,0
2025-03-13,2.05037,2.06232,2.04691,2.06045,0
2025-03-12,2.05602,2.06274,2.04796,2.05052,0
2025-03-11,2.05029,2.06277,2.04878,2.05585,0
2025-03-10,2.04749,2.0536,2.03849,2.05023,0
2025-03-07,2.03311,2.05414,2.03105,2.04834,0
2025-03-06,2.03476,2.03863,2.02825,2.03286,0
2025-03-05,2.03848,2.04821,2.03325,2.03484,0
2025-03-04,2.03998,2.05142,2.03748,2.03926,0
2025-03-03,2.02482,2.04445,2.02179,2.03944,0
2025-02-28,2.01905,2.03088,2.01857,2.02599,0
2025-02-27,2.00892,2.02215,2.00683,2.02005,0
2025-02-26,1.99526,2.01233,1.99424,2.00951,0
