timestamp,open,high,low,close,volume
2025-06-18,0.85498,0.85547,0.85452,0.8551,0
2025-06-17,0.85149,0.85559,0.85098,0.85487,0
2025-06-16,0.85091,0.85317,0.85035,0.85148,0
2025-06-13,0.85066,0.85311,0.84927,0.85061,0
2025-06-12,0.8477,0.85462,0.84717,0.85085,0
2025-06-11,0.84594,0.84886,0.84574,0.84759,0
2025-06-10,0.84276,0.84687,0.84174,0.84594,0
2025-06-09,0.84194,0.84308,0.84139,0.84249,0
2025-06-06,0.84291,0.84422,0.84167,0.84253,0
2025-06-05,0.8424,0.84475,0.84105,0.84292,0
2025-06-04,0.8411,0.8431,0.84067,0.84248,0
2025-06-03,0.84463,0.845,0.84079,0.84111,0
2025-06-02,0.84337,0.845,0.84231,0.84433,0
2025-05-30,0.84242,0.84369,0.84025,0.84334,0
2025-05-29,0.83818,0.84325,0.83551,0.84242,0
2025-05-28,0.83841,0.8402,0.83792,0.83819,0
2025-05-27,0.83926,0.8398,0.83727,0.83855,0
2025-05-26,0.84022,0.8409,0.83875,0.8392,0
2025-05-23,0.84022,0.84186,0.83798,0.83929,0
2025-05-22,0.84426,0.84491,0.8397,0.8404,0
2025-05-21,0.84276,0.84591,0.84223,0.84405,0
2025-05-20,0.84146,0.84337,0.84048,0.84278,0
2025-05-19,0.84136,0.84268,0.84022,0.84147,0
2025-05-16,0.84078,0.84323,0.83933,0.84074,0
2025-05-15,0.8426,0.8441,0.84025,0.84078,0
2025-05-14,0.84055,0.8436,0.84017,0.84227,0
2025-05-13,0.84176,0.8427,0.84004,0.84054,0
2025-05-12,0.84473,0.8458,0.84049,0.8416,0
2025-05-09,0.84678,0.84921,0.84518,0.84562,0
2025-05-08,0.85087,0.85223,0.84582,0.84686,0
2025-05-07,0.84981,0.85221,0.84791,0.85064,0
2025-05-06,0.85115,0.85201,0.84616,0.8498,0
2025-05-05,0.85161,0.8533,0.85042,0.8511,0
2025-05-02,0.84993,0.85406,0.849,0.85148,0
2025-05-01,0.8499,0.85103,0.84795,0.84994,0
2025-04-30,0.84908,0.85382,0.84817,0.84988,0
2025-04-29,0.85006,0.85117,0.84862,0.849,0
2025-04-28,0.8533,0.85446,0.84921,0.85,0
2025-04-25,0.85363,0.85474,0.85107,0.85353,0
2025-04-24,0.85366,0.85652,0.853,0.85348,0
2025-04-23,0.85482,0.85831,0.85271,0.85366,0
2025-04-22,0.86005,0.86111,0.85359,0.85472,0
2025-04-21,0.85822,0.86238,0.85715,0.86001,0
2025-04-18,0.85671,0.85825,0.85546,0.85681,0
2025-04-17,0.86044,0.86165,0.85555,0.85667,0
2025-04-16,0.85288,0.8615,0.85239,0.86044,0
2025-04-15,0.86059,0.86135,0.85242,0.85287,0
2025-04-14,0.86407,0.8694,0.8598,0.86086,0
2025-04-11,0.86305,0.87382,0.86281,0.86799,0
2025-04-10,0.85374,0.866,0.8519,0.86283,0
2025-04-09,0.8579,0.86623,0.85316,0.85366,0
2025-04-08,0.85728,0.8595,0.85292,0.85776,0
2025-04-07,0.84938,0.85899,0.84873,0.85732,0
2025-04-04,0.84312,0.85238,0.84297,0.85019,0
2025-04-03,0.83292,0.84482,0.83222,0.84313,0
2025-04-02,0.83514,0.83874,0.83258,0.83291,0
2025-04-01,0.83733,0.83785,0.83449,0.83515,0
2025-03-31,0.83621,0.83791,0.83492,0.83736,0
2025-03-28,0.83343,0.83703,0.8315,0.83663,0
2025-03-27,0.83403,0.8349,0.8323,0.83342,0
2025-03-26,0.83348,0.83742,0.8332,0.83395,0
2025-03-25,0.83558,0.8363,0.83322,0.83347,0
2025-03-24,0.83776,0.8384,0.83453,0.83558,0
2025-03-21,0.83666,0.83851,0.83663,0.83732,0
2025-03-20,0.83837,0.83901,0.83504,0.8367,0
2025-03-19,0.84149,0.842,0.83788,0.83836,0
2025-03-18,0.84071,0.84282,0.84037,0.84143,0
2025-03-17,0.84106,0.8417,0.83978,0.84059,0
2025-03-14,0.83789,0.8428,0.83737,0.8411,0
2025-03-13,0.83968,0.8404,0.83661,0.83789,0
2025-03-12,0.84262,0.84414,0.83916,0.83974,0
2025-03-11,0.84119,0.84492,0.84104,0.84264,0
2025-03-10,0.83886,0.84165,0.8377,0.84121,0
2025-03-07,0.83728,0.84176,0.83652,0.83819,0
2025-03-06,0.83636,0.84107,0.83595,0.8373,0
2025-03-05,0.83026,0.83804,0.82952,0.83642,0
2025-03-04,0.82558,0.83046,0.82461,0.8303,0
2025-03-03,0.8264,0.82684,0.82475,0.82552,0
