timestamp,open,high,low,close,volume
2025-07-07,1.79819,1.80984,1.79681,1.80393,0
2025-07-05,1.797,1.797,1.797,1.797,0
2025-07-04,1.78862,1.79912,1.78696,1.79633,0
2025-07-03,1.79169,1.79652,1.78727,1.78867,0
2025-07-02,1.79282,1.7965,1.79022,1.7916,0
2025-07-01,1.7907,1.79741,1.78832,1.79269,0
2025-06-30,1.795,1.79644,1.78895,1.79033,0
2025-06-28,1.794,1.794,1.794,1.794,0
2025-06-27,1.78671,1.79741,1.78329,1.79354,0
2025-06-26,1.78968,1.79421,1.78558,1.78673,0
2025-06-25,1.78834,1.79146,1.78338,1.78972,0
2025-06-24,1.79141,1.79414,1.7808,1.78829,0
2025-06-23,1.78387,1.79913,1.78265,1.79146,0
2025-06-21,1.78556,1.78556,1.78556,1.78556,0
2025-06-20,1.77236,1.78809,1.77236,1.78517,0
2025-06-19,1.7629,1.77889,1.7619,1.77236,0
2025-06-18,1.77227,1.77419,1.76265,1.76284,0
2025-06-17,1.77101,1.77569,1.76594,1.77225,0
2025-06-16,1.77864,1.78232,1.76854,1.77075,0
2025-06-14,1.77916,1.77916,1.77916,1.77916,0
2025-06-13,1.77217,1.78836,1.77138,1.78,0
2025-06-12,1.76566,1.78335,1.7636,1.77221,0
2025-06-11,1.75036,1.76783,1.74945,1.76672,0
2025-06-10,1.7522,1.75514,1.74585,1.75071,0
2025-06-09,1.75516,1.7557,1.74878,1.75159,0
2025-06-07,1.75426,1.75469,1.75426,1.75469,0
2025-06-06,1.75842,1.76138,1.75294,1.75401,0
2025-06-05,1.75721,1.7605,1.75201,1.75843,0
2025-06-04,1.75903,1.76398,1.75398,1.7577,0
2025-06-03,1.76015,1.77079,1.75802,1.75903,0
