timestamp,open,high,low,close,volume
2025-07-07,2.0842,2.09614,2.08269,2.09237,0
2025-07-05,2.08194,2.08194,2.08194,2.08194,0
2025-07-04,2.07733,2.08562,2.07454,2.08178,0
2025-07-03,2.07039,2.08118,2.06893,2.07699,0
2025-07-02,2.08668,2.09213,2.0686,2.06981,0
2025-07-01,2.08601,2.09406,2.08345,2.0873,0
2025-06-30,2.10026,2.10052,2.08463,2.08546,0
2025-06-28,2.10058,2.10058,2.10058,2.10058,0
2025-06-27,2.09703,2.10259,2.09417,2.09837,0
2025-06-26,2.09592,2.1036,2.09476,2.09635,0
2025-06-25,2.09753,2.09973,2.09263,2.09654,0
2025-06-24,2.09344,2.09828,2.08566,2.09756,0
2025-06-23,2.08487,2.10238,2.08306,2.09286,0
2025-06-21,2.08498,2.08498,2.08498,2.08498,0
2025-06-20,2.07708,2.08727,2.07495,2.08435,0
2025-06-19,2.06196,2.08321,2.0589,2.075,0
2025-06-18,2.07262,2.07538,2.0604,2.06226,0
2025-06-17,2.08021,2.08502,2.07131,2.07259,0
2025-06-16,2.08897,2.09319,2.07736,2.08182,0
2025-06-14,2.09211,2.09211,2.09211,2.09211,0
2025-06-13,2.08157,2.10009,2.08006,2.0912,0
2025-06-12,2.08388,2.0945,2.08064,2.08286,0
2025-06-11,2.06895,2.08426,2.06645,2.08237,0
2025-06-10,2.07826,2.08131,2.06883,2.06883,0
2025-06-09,2.08257,2.08321,2.07665,2.07831,0
2025-06-07,2.08134,2.08312,2.08134,2.08312,0
2025-06-06,2.08437,2.0895,2.08115,2.08271,0
2025-06-05,2.08729,2.08892,2.0809,2.08517,0
2025-06-04,2.09086,2.09654,2.08334,2.08666,0
2025-06-03,2.08265,2.09653,2.08265,2.09051,0
