timestamp,open,high,low,close,volume
2025-07-07,0.86273998,0.86432999,0.86052001,0.86151999,0
2025-07-05,0.86333001,0.86333001,0.86333001,0.86333001,0
2025-07-04,0.86084998,0.86374998,0.86043,0.86307001,0
2025-07-03,0.86495,0.86543,0.86058003,0.86091,0
2025-07-02,0.85860002,0.86699998,0.85769999,0.86515999,0
2025-07-01,0.8581,0.85971999,0.85567999,0.85860002,0
2025-06-30,0.85461998,0.85861999,0.85393,0.85803002,0
2025-06-28,0.85424,0.85424,0.85424,0.85424,0
2025-06-27,0.85172999,0.85526001,0.85078001,0.85369998,0
2025-06-26,0.85273999,0.85395002,0.85163999,0.85176998,0
2025-06-25,0.85224003,0.85382003,0.85122001,0.85292,0
2025-06-24,0.85570002,0.85664999,0.85193002,0.85244,0
2025-06-23,0.85552001,0.85750002,0.85453999,0.85582,0
2025-06-21,0.85658002,0.85658002,0.85658002,0.85658002,0
2025-06-20,0.85369998,0.85685003,0.85255998,0.85648,0
2025-06-19,0.85484999,0.85597998,0.85281998,0.85345,0
2025-06-18,0.85514998,0.85644001,0.85402,0.85496998,0
2025-06-17,0.85102999,0.85554999,0.85035002,0.85465002,0
2025-06-16,0.85119998,0.85311002,0.85086,0.85115999,0
2025-06-14,0.85066003,0.85066003,0.85061002,0.85061002,0
2025-06-13,0.85035998,0.85311002,0.84926999,0.85077,0
2025-06-12,0.84696001,0.85461998,0.84691,0.85048997,0
2025-06-11,0.84535003,0.84886003,0.84535003,0.84773999,0
2025-06-10,0.84281999,0.84683001,0.84174001,0.84597999,0
2025-06-09,0.84266001,0.84285003,0.84139001,0.84245998,0
2025-06-07,0.84253001,0.84253001,0.84253001,0.84253001,0
2025-06-06,0.84288001,0.84421998,0.84166998,0.84215999,0
2025-06-05,0.84223998,0.84474999,0.84105003,0.84289998,0
2025-06-04,0.8409,0.84310001,0.84066999,0.84223002,0
2025-06-03,0.84485,0.84500003,0.84091002,0.84103,0
