timestamp,open,high,low,close,volume
2025-07-07,0.93532997,0.93589997,0.93387997,0.93545997,0
2025-07-05,0.93510997,0.93510997,0.93510997,0.93510997,0
2025-07-04,0.93365997,0.93628001,0.93308002,0.93483001,0
2025-07-03,0.93408,0.93642998,0.93177998,0.93431002,0
2025-07-02,0.93349999,0.93444997,0.93107998,0.93428999,0
2025-07-01,0.93457001,0.93480003,0.93037999,0.93375999,0
2025-06-30,0.93671,0.93733001,0.93312001,0.93462002,0
2025-06-28,0.93573999,0.93573999,0.93573999,0.93573999,0
2025-06-27,0.9357,0.93805999,0.93371999,0.93605,0
2025-06-26,0.93778002,0.94014001,0.93526,0.93627,0
2025-06-25,0.93480003,0.93849999,0.93287998,0.93770999,0
2025-06-24,0.94112003,0.94278002,0.93370003,0.93454999,0
2025-06-23,0.93997997,0.94102001,0.93725002,0.94003999,0
2025-06-21,0.94239998,0.94239998,0.94217002,0.94217002,0
2025-06-20,0.93855,0.94264001,0.93773001,0.94227999,0
2025-06-19,0.93987,0.94183999,0.93584001,0.93848997,0
2025-06-18,0.93677002,0.94221997,0.93611997,0.93984997,0
2025-06-17,0.94103998,0.94183999,0.93554002,0.93676001,0
2025-06-16,0.93619001,0.94190001,0.93528998,0.94063002,0
2025-06-14,0.93611002,0.93611002,0.93611002,0.93611002,0
2025-06-13,0.93844998,0.93941998,0.93049002,0.93673003,0
2025-06-12,0.94239002,0.94291002,0.93812001,0.93864,0
2025-06-11,0.93940002,0.9429,0.93831998,0.94182998,0
2025-06-10,0.93822998,0.9404,0.93589997,0.93941998,0
2025-06-09,0.93674999,0.93862998,0.93564999,0.93825001,0
2025-06-07,0.93643999,0.93643999,0.93632001,0.93632001,0
2025-06-06,0.93798,0.93970001,0.93602997,0.93655002,0
2025-06-05,0.93393999,0.93993998,0.93317997,0.93787003,0
2025-06-04,0.93630999,0.93801999,0.93335998,0.93387002,0
2025-06-03,0.93427002,0.93816,0.93285,0.93629998,0
